449151,1000002501249492700,63875743292138,(0.007, 1.429, 0.009),(0.043, -0.339, 0.043, 0.939),VALID,(0.178, 0.118, 0.977),(0.000, 0.000, 0.000),63.850,VALID,(0.178, 0.118, 0.977),(-0.032, 0.000, 0.000),0.569,3.595,6.314,0.924,VALID,(0.178, 0.118, 0.977),(0.032, 0.000, 0.000),0.554,3.518,6.354,0.982,2,0
449152,1000002501254510200,63875743292148,(0.006, 1.429, 0.009),(0.043, -0.338, 0.044, 0.939),VALID,(0.183, 0.108, 0.977),(0.000, 0.000, 0.000),63.850,VALID,(0.183, 0.108, 0.977),(-0.032, 0.000, 0.000),0.576,3.640,6.314,0.913,VALID,(0.183, 0.108, 0.977),(0.032, 0.000, 0.000),0.554,3.518,6.354,0.980,2,0
449153,1000002501259519900,63875743292160,(0.006, 1.429, 0.009),(0.043, -0.338, 0.044, 0.939),VALID,(0.181, 0.103, 0.978),(0.000, 0.000, 0.000),63.850,VALID,(0.181, 0.103, 0.978),(-0.032, 0.000, 0.000),0.582,3.675,6.314,0.905,VALID,(0.181, 0.103, 0.978),(0.032, 0.000, 0.000),0.554,3.518,6.354,0.974,2,0
449154,1000002501264544500,63875743292160,(0.006, 1.429, 0.009),(0.043, -0.338, 0.044, 0.939),VALID,(0.182, 0.093, 0.979),(0.000, 0.000, 0.000),63.850,VALID,(0.182, 0.093, 0.979),(-0.032, 0.000, 0.000),0.576,3.634,6.314,0.897,VALID,(0.182, 0.093, 0.979),(0.032, 0.000, 0.000),0.553,3.513,6.354,0.961,2,0
449155,1000002501269549000,63875743292160,(0.006, 1.429, 0.009),(0.043, -0.338, 0.044, 0.939),VALID,(0.183, 0.080, 0.980),(0.000, 0.000, 0.000),63.850,VALID,(0.183, 0.080, 0.980),(-0.032, 0.000, 0.000),0.569,3.591,6.314,0.890,VALID,(0.183, 0.080, 0.980),(0.032, 0.000, 0.000),0.553,3.512,6.354,0.946,2,0
449156,1000002501274565400,63875743292160,(0.006, 1.429, 0.009),(0.043, -0.338, 0.044, 0.939),VALID,(0.191, 0.062, 0.980),(0.000, 0.000, 0.000),63.850,VALID,(0.191, 0.062, 0.980),(-0.032, 0.000, 0.000),0.566,3.572,6.314,0.884,VALID,(0.191, 0.062, 0.980),(0.032, 0.000, 0.000),0.553,3.512,6.354,0.936,2,0
449157,1000002501279570800,63875743292170,(0.006, 1.429, 0.009),(0.044, -0.338, 0.044, 0.939),VALID,(0.204, 0.040, 0.978),(0.000, 0.000, 0.000),63.850,VALID,(0.204, 0.040, 0.978),(-0.032, 0.000, 0.000),0.566,3.571,6.314,0.882,VALID,(0.204, 0.040, 0.978),(0.032, 0.000, 0.000),0.554,3.522,6.354,0.926,2,0
449158,1000002501284590900,63875743292170,(0.006, 1.429, 0.009),(0.044, -0.338, 0.044, 0.939),VALID,(0.218, 0.017, 0.976),(0.000, 0.000, 0.000),63.850,VALID,(0.218, 0.017, 0.976),(-0.032, 0.000, 0.000),0.567,3.579,6.314,0.879,VALID,(0.218, 0.017, 0.976),(0.032, 0.000, 0.000),0.554,3.522,6.354,0.919,2,0
449159,1000002501289597600,63875743292182,(0.006, 1.429, 0.009),(0.044, -0.338, 0.044, 0.939),VALID,(0.230, -0.005, 0.973),(0.000, 0.000, 0.000),63.850,VALID,(0.230, -0.005, 0.973),(-0.032, 0.000, 0.000),0.569,3.594,6.314,0.878,VALID,(0.230, -0.005, 0.973),(0.032, 0.000, 0.000),0.554,3.522,6.354,0.914,2,0
449160,1000002501294604300,63875743292182,(0.006, 1.429, 0.009),(0.044, -0.338, 0.044, 0.939),VALID,(0.240, -0.022, 0.971),(0.000, 0.000, 0.000),63.850,VALID,(0.240, -0.022, 0.971),(-0.032, 0.000, 0.000),0.571,3.606,6.314,0.877,VALID,(0.240, -0.022, 0.971),(0.032, 0.000, 0.000),0.554,3.521,6.354,0.908,2,0
